race_id,式別,馬番,配当,人気
202610010608,三連単,3→12→14,5100,2
202610010609,単勝,15,2180,10
202610010609,複勝,15,490,8
202610010609,複勝,4,290,5
202610010609,複勝,10,370,6
202610010609,枠連,3-8,2200,9
202610010609,馬連,4-15,5780,24
202610010609,ワイド,4-15,1780,21
202610010609,ワイド,10-15,2380,31
202610010609,ワイド,4-10,2350,30
202610010609,馬単,15→4,18110,69
202610010609,三連複,4-10-15,35510,105
202610010609,三連単,15→4→10,278540,715
202610010610,単勝,8,540,2
202610010610,複勝,8,170,2
202610010610,複勝,10,270,6
202610010610,複勝,12,240,5
202610010610,枠連,4-5,690,1
202610010610,馬連,8-10,1940,7
202610010610,ワイド,8-10,710,7
202610010610,ワイド,8-12,760,11
202610010610,ワイド,10-12,1340,15
202610010610,馬単,8→10,3940,15
202610010610,三連複,8-10-12,5110,17
202610010610,三連単,8→10→12,25440,82
202610010611,単勝,10,880,6
202610010611,複勝,10,310,6
202610010611,複勝,12,200,3
202610010611,複勝,4,190,2
202610010611,枠連,7-8,1060,6
202610010611,馬連,10-12,2750,12
202610010611,ワイド,10-12,910,12
202610010611,ワイド,4-10,1280,20
202610010611,ワイド,4-12,570,4
202610010611,馬単,10→12,5460,24
202610010611,三連複,4-10-12,5940,22
202610010611,三連単,10→12→4,37170,148
202610010612,単勝,8,460,3
202610010612,複勝,8,190,2
202610010612,複勝,1,280,5
202610010612,複勝,7,530,8
202610010612,枠連,1-4,880,3
202610010612,馬連,1-8,2660,8
202610010612,ワイド,1-8,1010,8
202610010612,ワイド,7-8,3140,33
202610010612,ワイド,1-7,2070,20
202610010612,馬単,8→1,4760,15
202610010612,三連複,1-7-8,19060,56
202610010612,三連単,8→1→7,111870,315
202610010701,単勝,16,150,1
202610010701,複勝,16,110,1
202610010701,複勝,10,1420,13
202610010701,複勝,11,390,6
202610010701,枠連,5-8,240,1
202610010701,馬連,10-16,9340,20
202610010701,ワイド,10-16,3220,23
202610010701,ワイド,11-16,830,7
202610010701,ワイド,10-11,30290,89
202610010701,馬単,16→10,9820,25
202610010701,三連複,10-11-16,59770,91
202610010701,三連単,16→10→11,163220,271
202610010702,単勝,1,240,1
202610010702,複勝,1,140,1
202610010702,複勝,18,230,3
202610010702,複勝,2,410,7
202610010702,枠連,1-8,450,1
202610010702,馬連,1-18,1200,2
202610010702,ワイド,1-18,550,2
202610010702,ワイド,1-2,720,6
202610010702,ワイド,2-18,1790,18
202610010702,馬単,1→18,1660,2
202610010702,三連複,1-2-18,5480,13
202610010702,三連単,1→18→2,14380,24
202610010703,単勝,12,690,4
202610010703,複勝,12,220,3
202610010703,複勝,2,300,5
202610010703,複勝,8,560,10
202610010703,枠連,2-7,2560,11
202610010703,馬連,2-12,4780,24
202610010703,ワイド,2-12,1780,25
202610010703,ワイド,8-12,2740,36
202610010703,ワイド,2-8,2680,35
202610010703,馬単,12→2,7980,34
202610010703,三連複,2-8-12,31230,99
202610010703,三連単,12→2→8,92410,353
202610010704,単勝,8,3620,9
202610010704,複勝,8,360,7
202610010704,複勝,4,150,2
202610010704,複勝,3,130,1
202610010704,枠連,4-6,970,3
202610010704,馬連,4-8,4980,18
202610010704,ワイド,4-8,1570,21
202610010704,ワイド,3-8,920,9
202610010704,ワイド,3-4,230,1
202610010704,馬単,8→4,14680,49
202610010704,三連複,3-4-8,4190,13
202610010704,三連単,8→4→3,52800,173
202610010705,単勝,6,540,3
202610010705,複勝,6,210,2
202610010705,複勝,14,440,8
202610010705,複勝,5,210,3
202610010705,枠連,3-7,780,2
202610010705,馬連,6-14,4790,15
202610010705,ワイド,6-14,1450,16
202610010705,ワイド,5-6,670,4
202610010705,ワイド,5-14,1570,18
202610010705,馬単,6→14,8420,31
202610010705,三連複,5-6-14,9130,29
202610010705,三連単,6→14→5,54590,173
202610010706,単勝,11,1420,6
202610010706,複勝,11,400,6
202610010706,複勝,17,1010,12
202610010706,複勝,18,580,9
202610010706,枠連,6-8,780,2
202610010706,馬連,11-17,21240,57
202610010706,ワイド,11-17,3620,42
202610010706,ワイド,11-18,3340,39
202610010706,ワイド,17-18,12120,87
202610010706,馬単,11→17,33030,103
202610010706,三連複,11-17-18,139470,319
202610010706,三連単,11→17→18,897910,1
202610010707,単勝,16,410,1
202610010707,複勝,16,170,2
202610010707,複勝,2,160,1
202610010707,複勝,3,210,4
202610010707,枠連,1-8,660,1
202610010707,馬連,2-16,740,1
202610010707,ワイド,2-16,360,1
202610010707,ワイド,3-16,610,5
202610010707,ワイド,2-3,710,6
202610010707,馬単,16→2,1540,1
202610010707,三連複,2-3-16,1550,1
202610010707,三連単,16→2→3,5860,1
202610010708,単勝,10,1530,5
202610010708,複勝,10,250,5
202610010708,複勝,1,110,1
202610010708,複勝,13,1330,11
202610010708,枠連,1-7,790,4
202610010708,馬連,1-10,1030,4
202610010708,ワイド,1-10,520,5
202610010708,ワイド,10-13,14320,56
202610010708,ワイド,1-13,3970,28
202610010708,馬単,10→1,3780,9
202610010708,三連複,1-10-13,32830,62
202610010708,三連単,10→1→13,246000,337
202610010709,単勝,2,370,2
202610010709,複勝,2,130,2
202610010709,複勝,4,110,1
202610010709,複勝,10,190,5
202610010709,枠連,2-4,390,1
202610010709,馬連,2-4,520,1
202610010709,ワイド,2-4,240,2
202610010709,ワイド,2-10,580,8
202610010709,ワイド,4-10,400,5
202610010709,馬単,2→4,1270,3
202610010709,三連複,2-4-10,1280,3
202610010709,三連単,2→4→10,5930,12
202610010710,単勝,2,760,5
202610010710,複勝,2,300,6
202610010710,複勝,4,230,4
202610010710,複勝,13,260,5
202610010710,枠連,2-3,2520,15
202610010710,馬連,2-4,3420,14
202610010710,ワイド,2-4,1180,15
202610010710,ワイド,2-13,1630,19
202610010710,ワイド,4-13,1010,11
202610010710,馬単,2→4,6710,26
202610010710,三連複,2-4-13,9750,32
202610010710,三連単,2→4→13,53660,181
202610010711,単勝,16,490,2
202610010711,複勝,16,210,2
202610010711,複勝,2,180,1
202610010711,複勝,8,230,3
202610010711,枠連,1-8,870,1
202610010711,馬連,2-16,1900,2
202610010711,ワイド,2-16,700,1
202610010711,ワイド,8-16,1230,12
202610010711,ワイド,2-8,790,2
202610010711,馬単,16→2,3580,3
202610010711,三連複,2-8-16,4250,1
202610010711,三連単,16→2→8,22490,8
202610010712,単勝,12,240,1
202610010712,複勝,12,140,1
202610010712,複勝,8,490,7
202610010712,複勝,3,640,9
202610010712,枠連,5-7,1320,4
202610010712,馬連,8-12,2720,8
202610010712,ワイド,8-12,900,8
202610010712,ワイド,3-12,1250,12
202610010712,ワイド,3-8,7650,57
202610010712,馬単,12→8,3830,11
202610010712,三連複,3-8-12,14070,43
202610010712,三連単,12→8→3,62240,180
202610010801,単勝,15,2270,6
202610010801,複勝,15,340,7
202610010801,複勝,12,110,1
202610010801,複勝,5,280,5
202610010801,枠連,6-8,940,5
202610010801,馬連,12-15,1150,5
202610010801,ワイド,12-15,500,5
202610010801,ワイド,5-15,3130,33
202610010801,ワイド,5-12,580,6
202610010801,馬単,15→12,4200,14
202610010801,三連複,5-12-15,5780,23
202610010801,三連単,15→12→5,52840,142
202610010802,単勝,13,700,4
202610010802,複勝,13,200,2
202610010802,複勝,5,160,1
202610010802,複勝,14,600,10
202610010802,枠連,3-7,1120,3
202610010802,馬連,5-13,1490,3
202610010802,ワイド,5-13,490,2
202610010802,ワイド,13-14,3190,40
202610010802,ワイド,5-14,2570,32
202610010802,馬単,13→5,3520,8
202610010802,三連複,5-13-14,13420,46
202610010802,三連単,13→5→14,78080,268
202610010803,単勝,14,530,2
202610010803,複勝,14,190,2
202610010803,複勝,11,200,3
202610010803,複勝,10,480,9
202610010803,枠連,7-8,1010,3
202610010803,馬連,11-14,1930,5
202610010803,ワイド,11-14,770,6
202610010803,ワイド,10-14,940,9
202610010803,ワイド,10-11,2230,28
202610010803,馬単,14→11,3650,11
202610010803,三連複,10-11-14,8200,29
202610010803,三連単,14→11→10,36810,118
202610010804,単勝,6,1560,7
202610010804,複勝,6,270,6
202610010804,複勝,5,140,1
202610010804,複勝,12,240,4
202610010804,枠連,5-5,1960,8
202610010804,馬連,5-6,1860,7
202610010804,ワイド,5-6,630,7
202610010804,ワイド,6-12,1750,21
202610010804,ワイド,5-12,830,9
202610010804,馬単,6→5,4780,18
202610010804,三連複,5-6-12,6490,21
202610010804,三連単,6→5→12,53010,157
202610010805,単勝,7,1920,4
202610010805,複勝,7,690,3
202610010805,複勝,5,470,2
202610010805,複勝,11,880,4
202610010805,枠連,3-4,500,2
202610010805,馬連,5-7,4320,14
202610010805,ワイド,5-7,890,8
202610010805,ワイド,7-11,2650,26
202610010805,ワイド,5-11,1240,12
202610010805,馬単,7→5,10530,27
202610010805,三連複,5-7-11,13680,42
202610010805,三連単,7→5→11,117550,288
202610010806,単勝,15,350,1
202610010806,複勝,15,150,3
202610010806,複勝,10,140,1
202610010806,複勝,14,150,2
202610010806,枠連,5-8,690,1
202610010806,馬連,10-15,850,1
202610010806,ワイド,10-15,390,3
202610010806,ワイド,14-15,350,1
202610010806,ワイド,10-14,350,2
202610010806,馬単,15→10,1440,1
202610010806,三連複,10-14-15,1310,1
202610010806,三連単,15→10→14,6660,3
202610010807,単勝,2,4490,12
202610010807,複勝,2,930,11
202610010807,複勝,5,190,3
202610010807,複勝,10,180,2
202610010807,枠連,2-4,7750,24
202610010807,馬連,2-5,9810,29
202610010807,ワイド,2-5,3070,33
202610010807,ワイド,2-10,3470,37
202610010807,ワイド,5-10,480,3
202610010807,馬単,2→5,23470,70
202610010807,三連複,2-5-10,13630,40
202610010807,三連単,2→5→10,158000,473
202610010808,単勝,6,690,3
202610010808,複勝,6,310,4
202610010808,複勝,2,510,9
202610010808,複勝,7,200,2
202610010808,枠連,2-4,2360,13
202610010808,馬連,2-6,6990,25
202610010808,ワイド,2-6,2440,29
202610010808,ワイド,6-7,820,4
202610010808,ワイド,2-7,1870,21
202610010808,馬単,6→2,11370,46
202610010808,三連複,2-6-7,10030,25
202610010808,三連単,6→2→7,56130,153
202610010809,単勝,6,350,2
202610010809,複勝,6,190,3
202610010809,複勝,3,170,2
202610010809,馬連,3-6,660,3
202610010809,ワイド,3-6,290,3
202610010809,ワイド,1-6,480,7
202610010809,ワイド,1-3,550,9
202610010809,馬単,6→3,1200,5
202610010809,三連複,1-3-6,1440,4
202610010809,三連単,6→3→1,5500,13
202610010810,単勝,16,610,3
202610010810,複勝,16,280,3
202610010810,複勝,11,550,7
202610010810,複勝,14,920,13
202610010810,枠連,6-8,3440,17
202610010810,馬連,11-16,5310,16
202610010810,ワイド,11-16,1700,13
202610010810,ワイド,14-16,2870,29
202610010810,ワイド,11-14,6310,75
202610010810,馬単,16→11,9600,33
202610010810,三連複,11-14-16,40370,133
202610010810,三連単,16→11→14,152850,468
202610010811,単勝,7,1120,4
202610010811,複勝,7,340,3
202610010811,複勝,13,390,5
202610010811,複勝,1,1720,17
202610010811,枠連,4-7,3310,16
202610010811,馬連,7-13,6530,21
202610010811,ワイド,7-13,2230,21
202610010811,ワイド,1-7,8410,89
202610010811,ワイド,1-13,13110,113
202610010811,馬単,7→13,12190,41
202610010811,三連複,1-7-13,113980,326
202610010811,三連単,7→13→1,443950,1
202610010812,単勝,12,370,1
202610010812,複勝,12,160,1
202610010812,複勝,10,200,4
202610010812,複勝,8,280,6
202610010812,枠連,7-8,730,2
202610010812,馬連,10-12,1210,2
202610010812,ワイド,10-12,480,3
202610010812,ワイド,8-12,760,9
202610010812,ワイド,8-10,1350,18
202610010812,馬単,12→10,2210,3
202610010812,三連複,8-10-12,5020,15
202610010812,三連単,12→10→8,20840,46
202610010901,単勝,14,500,3
202610010901,複勝,14,170,3
202610010901,複勝,12,240,5
202610010901,複勝,2,150,2
202610010901,枠連,7-8,390,1
202610010901,馬連,12-14,2380,10
202610010901,ワイド,12-14,810,10
202610010901,ワイド,2-14,400,3
202610010901,ワイド,2-12,490,5
202610010901,馬単,14→12,4570,20
202610010901,三連複,2-12-14,1970,4
202610010901,三連単,14→12→2,13410,40
202610010902,単勝,18,190,1
202610010902,複勝,18,110,1
202610010902,複勝,13,410,7
202610010902,複勝,10,190,4
202610010902,枠連,7-8,1100,5
202610010902,馬連,13-18,1980,7
202610010902,ワイド,13-18,690,8
202610010902,ワイド,10-18,370,3
202610010902,ワイド,10-13,2220,23
202610010902,馬単,18→13,2700,10
202610010902,三連複,10-13-18,4460,15
202610010902,三連単,18→13→10,21290,61
202610010903,単勝,4,400,2
202610010903,複勝,4,150,2
202610010903,複勝,8,140,1
202610010903,複勝,7,280,6
202610010903,枠連,3-5,370,1
202610010903,馬連,4-8,610,1
202610010903,ワイド,4-8,270,1
202610010903,ワイド,4-7,1030,14
202610010903,ワイド,7-8,520,6
202610010903,馬単,4→8,1140,1
202610010903,三連複,4-7-8,2930,10
202610010903,三連単,4→8→7,13750,35
202610010904,単勝,12,210,1
202610010904,複勝,12,110,1
202610010904,複勝,11,260,5
202610010904,複勝,3,420,7
202610010904,枠連,8-8,960,4
202610010904,馬連,11-12,870,3
202610010904,ワイド,11-12,460,4
202610010904,ワイド,3-12,820,8
202610010904,ワイド,3-11,1270,16
202610010904,馬単,12→11,1550,4
202610010904,三連複,3-11-12,5840,20
202610010904,三連単,12→11→3,14570,39
202610010905,単勝,11,210,1
202610010905,複勝,11,110,1
202610010905,複勝,7,130,2
202610010905,複勝,4,160,3
202610010905,枠連,6-8,220,1
202610010905,馬連,7-11,460,1
202610010905,ワイド,7-11,200,1
202610010905,ワイド,4-11,330,2
202610010905,ワイド,4-7,510,5
202610010905,馬単,11→7,730,1
202610010905,三連複,4-7-11,1050,1
202610010905,三連単,11→7→4,2890,1
202610010906,単勝,10,430,1
202610010906,複勝,10,170,1
202610010906,複勝,5,470,7
202610010906,複勝,14,690,8
202610010906,枠連,3-5,1620,9
202610010906,馬連,5-10,3570,14
202610010906,ワイド,5-10,1390,18
202610010906,ワイド,10-14,1410,19
202610010906,ワイド,5-14,3310,34
202610010906,馬単,10→5,6190,25
202610010906,三連複,5-10-14,17180,56
202610010906,三連単,10→5→14,77770,265
202610010907,単勝,3,1160,6
202610010907,複勝,3,370,6
202610010907,複勝,2,240,4
202610010907,複勝,5,300,5
202610010907,枠連,1-2,2230,9
202610010907,馬連,2-3,2900,11
202610010907,ワイド,2-3,1060,12
202610010907,ワイド,3-5,1540,21
202610010907,ワイド,2-5,630,5
202610010907,馬単,3→2,6680,27
202610010907,三連複,2-3-5,5410,13
202610010907,三連単,3→2→5,39740,130
202610010908,単勝,14,540,3
202610010908,複勝,14,220,4
202610010908,複勝,15,440,7
202610010908,複勝,5,210,3
202610010908,枠連,7-8,1860,7
202610010908,馬連,14-15,4290,19
202610010908,ワイド,14-15,1510,19
202610010908,ワイド,5-14,1070,14
202610010908,ワイド,5-15,2560,32
202610010908,馬単,14→15,7240,31
202610010908,三連複,5-14-15,13580,50
202610010908,三連単,14→15→5,58170,208
202610010909,単勝,3,660,2
202610010909,複勝,3,130,2
202610010909,複勝,10,110,1
202610010909,複勝,4,180,4
202610010909,枠連,3-8,470,1
202610010909,馬連,3-10,470,1
202610010909,ワイド,3-10,200,1
202610010909,ワイド,3-4,750,11
202610010909,ワイド,4-10,280,3
202610010909,馬単,3→10,1330,5
202610010909,三連複,3-4-10,1160,3
202610010909,三連単,3→10→4,6290,16
202610010910,単勝,9,1320,6
202610010910,複勝,9,360,5
202610010910,複勝,1,250,2
202610010910,複勝,4,850,10
202610010910,枠連,1-5,1900,8
202610010910,馬連,1-9,3130,10
202610010910,ワイド,1-9,900,9
202610010910,ワイド,4-9,3610,42
202610010910,ワイド,1-4,2590,29
202610010910,馬単,9→1,7880,30
202610010910,三連複,1-4-9,19040,68
202610010910,三連単,9→1→4,107240,367
202610010911,単勝,6,840,3
202610010911,複勝,6,410,8
202610010911,複勝,9,320,5
202610010911,複勝,3,260,3
202610010911,枠連,5-6,1530,8
202610010911,馬連,6-9,5380,23
202610010911,ワイド,6-9,1760,24
202610010911,ワイド,3-6,1880,32
202610010911,ワイド,3-9,1700,22
202610010911,馬単,6→9,9010,38
202610010911,三連複,3-6-9,17060,74
202610010911,三連単,6→9→3,79180,303
202610010912,単勝,9,360,1
202610010912,複勝,9,180,1
202610010912,複勝,15,550,9
202610010912,複勝,4,580,10
202610010912,枠連,5-7,580,1
202610010912,馬連,9-15,5400,20
202610010912,ワイド,9-15,2090,21
202610010912,ワイド,4-9,1390,12
202610010912,ワイド,4-15,4970,61
202610010912,馬単,9→15,8140,28
202610010912,三連複,4-9-15,32430,113
202610010912,三連単,9→15→4,141090,480
202610011001,単勝,2,570,3
202610011001,複勝,2,130,3
202610011001,複勝,3,110,1
202610011001,複勝,12,580,8
202610011001,枠連,2-3,330,2
202610011001,馬連,2-3,350,1
202610011001,ワイド,2-3,180,1
202610011001,ワイド,2-12,2790,25
202610011001,ワイド,3-12,1370,15
202610011001,馬単,2→3,990,3
202610011001,三連複,2-3-12,5460,18
202610011001,三連単,2→3→12,31630,92
202610011002,単勝,10,390,2
202610011002,複勝,10,170,3
202610011002,複勝,18,210,4
202610011002,複勝,13,150,2
202610011002,枠連,5-8,610,2
202610011002,馬連,10-18,1650,5
202610011002,ワイド,10-18,600,5
202610011002,ワイド,10-13,340,1
202610011002,ワイド,13-18,560,4
202610011002,馬単,10→18,3100,9
202610011002,三連複,10-13-18,1690,2
202610011002,三連単,10→18→13,10350,11
202610011003,単勝,1,15370,14
202610011003,複勝,1,2140,13
202610011003,複勝,4,300,6
202610011003,複勝,11,360,7
202610011003,枠連,1-3,16370,26
202610011003,馬連,1-4,48300,61
202610011003,ワイド,1-4,12600,62
202610011003,ワイド,1-11,15680,72
202610011003,ワイド,4-11,1700,26
202610011003,馬単,1→4,181010,154
202610011003,三連複,1-4-11,160750,224
202610011003,三連単,1→4→11,2449920,1
202610011004,単勝,4,2720,8
202610011004,複勝,4,450,7
202610011004,複勝,12,170,2
202610011004,複勝,1,170,3
202610011004,枠連,4-8,4590,16
202610011004,馬連,4-12,6170,20
202610011004,ワイド,4-12,1580,19
202610011004,ワイド,1-4,1350,17
202610011004,ワイド,1-12,480,5
202610011004,馬単,4→12,13360,42
202610011004,三連複,1-4-12,7240,26
202610011004,三連単,4→12→1,22380,75
202610011005,単勝,2,930,4
202610011005,複勝,2,220,4
202610011005,複勝,13,180,2
202610011005,複勝,6,320,7
202610011005,枠連,2-8,810,3
202610011005,馬連,2-13,1710,6
202610011005,ワイド,2-13,650,4
202610011005,ワイド,2-6,1220,19
202610011005,ワイド,6-13,970,13
202610011005,馬単,2→13,3650,13
202610011005,三連複,2-6-13,6060,22
202610011005,三連単,2→13→6,35860,133
202610011006,単勝,4,430,2
202610011006,複勝,4,230,4
202610011006,複勝,7,300,5
202610011006,複勝,11,210,3
202610011006,枠連,2-4,2480,13
202610011006,馬連,4-7,3070,10
202610011006,ワイド,4-7,980,10
202610011006,ワイド,4-11,760,6
202610011006,ワイド,7-11,790,8
202610011006,馬単,4→7,6580,28
202610011006,三連複,4-7-11,6210,19
202610011006,三連単,4→7→11,34060,100
202610011007,単勝,8,300,2
202610011007,複勝,8,150,2
202610011007,複勝,5,180,3
202610011007,複勝,2,220,5
202610011007,枠連,4-5,400,2
202610011007,馬連,5-8,1320,6
202610011007,ワイド,5-8,570,6
202610011007,ワイド,2-8,720,7
202610011007,ワイド,2-5,1050,12
202610011007,馬単,8→5,2130,7
202610011007,三連複,2-5-8,4510,13
202610011007,三連単,8→5→2,14370,35
202610011008,単勝,3,1290,6
202610011008,複勝,3,480,7
202610011008,複勝,5,300,6
202610011008,複勝,13,530,8
202610011008,枠連,3-4,5680,21
202610011008,馬連,3-5,15710,48
202610011008,ワイド,3-5,3600,43
202610011008,ワイド,3-13,3860,45
202610011008,ワイド,5-13,2750,35
202610011008,馬単,3→5,29550,94
202610011008,三連複,3-5-13,62170,182
202610011008,三連単,3→5→13,491950,1
202610011009,単勝,5,180,1
202610011009,複勝,5,110,1
202610011009,複勝,9,140,2
202610011009,複勝,8,710,10
202610011009,枠連,5-7,340,1
202610011009,馬連,5-9,320,1
202610011009,ワイド,5-9,170,1
202610011009,ワイド,5-8,1340,14
202610011009,ワイド,8-9,2020,20
202610011009,馬単,5→9,500,1
202610011009,三連複,5-8-9,3800,10
202610011009,三連単,5→9→8,9000,27
202610011010,単勝,9,650,3
202610011010,複勝,9,260,3
202610011010,複勝,15,350,6
202610011010,複勝,11,370,7
202610011010,枠連,5-8,1420,7
202610011010,馬連,9-15,3900,17
202610011010,ワイド,9-15,1250,14
202610011010,ワイド,9-11,1260,16
202610011010,ワイド,11-15,2160,27
202610011010,馬単,9→15,7650,33
202610011010,三連複,9-11-15,14520,51
202610011010,三連単,9→15→11,53020,179
202610011011,単勝,16,740,4
202610011011,複勝,16,270,4
202610011011,複勝,10,250,3
202610011011,複勝,4,470,10
202610011011,枠連,5-8,1100,4
202610011011,馬連,10-16,2270,5
202610011011,ワイド,10-16,1000,5
202610011011,ワイド,4-16,2100,31
202610011011,ワイド,4-10,1460,17
202610011011,馬単,16→10,5730,15
202610011011,三連複,4-10-16,13230,45
202610011011,三連単,16→10→4,71100,240
202610011012,単勝,18,1930,6
202610011012,複勝,18,380,7
202610011012,複勝,15,110,1
202610011012,複勝,17,190,2
202610011012,枠連,7-8,420,1
202610011012,馬連,15-18,3030,8
202610011012,ワイド,15-18,1010,10
202610011012,ワイド,17-18,1250,14
202610011012,ワイド,15-17,310,1
202610011012,馬単,18→15,9120,28
202610011012,三連複,15-17-18,3830,8
202610011012,三連単,18→15→17,28550,67
202610011101,単勝,14,240,1
202610011101,複勝,14,120,1
202610011101,複勝,3,360,6
202610011101,複勝,4,850,11
202610011101,枠連,2-7,2390,10
202610011101,馬連,3-14,2940,10
202610011101,ワイド,3-14,1020,10
202610011101,ワイド,4-14,2010,25
202610011101,ワイド,3-4,6820,57
202610011101,馬単,14→3,4680,14
202610011101,三連複,3-4-14,26800,83
202610011101,三連単,14→3→4,110890,362
202610011102,単勝,8,380,1
202610011102,複勝,8,170,4
202610011102,複勝,13,160,1
202610011102,複勝,11,440,6
202610011102,枠連,4-7,270,1
202610011102,馬連,8-13,1020,3
202610011102,ワイド,8-13,450,3
202610011102,ワイド,8-11,1260,11
202610011102,ワイド,11-13,1090,10
202610011102,馬単,8→13,1830,2
202610011102,三連複,8-11-13,5470,12
202610011102,三連単,8→13→11,23190,48
202610011103,単勝,5,1550,7
202610011103,複勝,5,430,7
202610011103,複勝,8,280,5
202610011103,複勝,2,360,6
202610011103,枠連,4-5,840,3
202610011103,馬連,5-8,4130,16
202610011103,ワイド,5-8,1420,17
202610011103,ワイド,2-5,1770,23
202610011103,ワイド,2-8,1090,12
202610011103,馬単,5→8,11160,44
202610011103,三連複,2-5-8,10520,36
202610011103,三連単,5→8→2,77400,270
202610011104,単勝,2,720,3
202610011104,複勝,2,210,6
202610011104,複勝,12,180,3
202610011104,複勝,10,110,1
202610011104,枠連,2-8,3280,12
202610011104,馬連,2-12,4090,15
202610011104,ワイド,2-12,960,13
202610011104,ワイド,2-10,440,5
202610011104,ワイド,10-12,330,2
202610011104,馬単,2→12,6130,25
202610011104,三連複,2-10-12,2120,5
202610011104,三連単,2→12→10,19100,64
202610011105,単勝,3,1420,6
202610011105,複勝,3,300,6
202610011105,複勝,6,180,3
202610011105,複勝,4,180,2
202610011105,枠連,3-5,2010,9
202610011105,馬連,3-6,3540,15
202610011105,ワイド,3-6,1150,12
202610011105,ワイド,3-4,840,10
202610011105,ワイド,4-6,640,4
202610011105,馬単,3→6,8870,35
202610011105,三連複,3-4-6,4250,11
202610011105,三連単,3→6→4,32490,98
202610011106,単勝,8,260,1
202610011106,複勝,8,140,1
202610011106,複勝,13,300,5
202610011106,複勝,14,450,7
202610011106,枠連,4-7,680,4
202610011106,馬連,8-13,1680,5
202610011106,ワイド,8-13,640,6
202610011106,ワイド,8-14,1130,11
202610011106,ワイド,13-14,2820,28
202610011106,馬単,8→13,2350,6
202610011106,三連複,8-13-14,8430,24
202610011106,三連単,8→13→14,24260,68
202610011107,単勝,8,1170,5
202610011107,複勝,8,330,5
202610011107,複勝,7,260,4
202610011107,複勝,5,1220,12
202610011107,枠連,5-6,360,1
202610011107,馬連,7-8,3110,11
202610011107,ワイド,7-8,930,10
202610011107,ワイド,5-8,3730,42
202610011107,ワイド,5-7,3260,36
202610011107,馬単,8→7,7280,27
202610011107,三連複,5-7-8,23840,81
202610011107,三連単,8→7→5,125430,394
202610011108,単勝,13,3660,10
202610011108,複勝,13,760,10
202610011108,複勝,6,340,6
202610011108,複勝,9,160,1
202610011108,枠連,5-8,5720,19
202610011108,馬連,6-13,21140,49
202610011108,ワイド,6-13,4610,43
202610011108,ワイド,9-13,2770,33
202610011108,ワイド,6-9,910,10
202610011108,馬単,13→6,54890,103
202610011108,三連複,6-9-13,23930,86
202610011108,三連単,13→6→9,377940,826
202610011109,単勝,12,900,6
202610011109,複勝,12,310,6
202610011109,複勝,16,150,1
202610011109,複勝,15,330,7
202610011109,枠連,6-8,1230,5
202610011109,馬連,12-16,2170,5
202610011109,ワイド,12-16,870,7
202610011109,ワイド,12-15,1450,18
202610011109,ワイド,15-16,1040,12
202610011109,馬単,12→16,3840,10
202610011109,三連複,12-15-16,6290,13
202610011109,三連単,12→16→15,32240,65
202610011110,単勝,14,850,5
202610011110,複勝,14,310,6
202610011110,複勝,12,200,2
202610011110,複勝,4,290,5
202610011110,枠連,6-7,2050,10
202610011110,馬連,12-14,3130,11
202610011110,ワイド,12-14,1360,14
202610011110,ワイド,4-14,1400,16
202610011110,ワイド,4-12,1340,15
202610011110,馬単,14→12,6670,24
202610011110,三連複,4-12-14,11240,34
202610011110,三連単,14→12→4,41980,106
202610011111,単勝,9,510,2
202610011111,複勝,9,200,2
202610011111,複勝,12,1370,14
202610011111,複勝,7,150,1
202610011111,枠連,5-7,3690,16
202610011111,馬連,9-12,21250,60
202610011111,ワイド,9-12,5270,60
202610011111,ワイド,7-9,460,1
202610011111,ワイド,7-12,2760,36
202610011111,馬単,9→12,32050,105
202610011111,三連複,7-9-12,19810,65
202610011111,三連単,9→12→7,144430,482
202610011112,単勝,7,1760,9
202610011112,複勝,7,420,7
202610011112,複勝,10,320,4
202610011112,複勝,5,340,5
202610011112,枠連,4-5,2520,12
202610011112,馬連,7-10,7550,33
202610011112,ワイド,7-10,2030,28
202610011112,ワイド,5-7,2000,27
202610011112,ワイド,5-10,1880,25
202610011112,馬単,7→10,18350,77
202610011112,三連複,5-7-10,24100,89
202610011112,三連単,7→10→5,171260,604
202610011201,単勝,3,1060,3
202610011201,複勝,3,300,3
202610011201,複勝,10,1120,10
202610011201,複勝,14,110,2
202610011201,枠連,2-5,20750,19
202610011201,馬連,3-10,37130,40
202610011201,ワイド,3-10,6700,42
202610011201,ワイド,3-14,500,2
202610011201,ワイド,10-14,1740,15
202610011201,馬単,3→10,20540,44
202610011201,三連複,3-10-14,14700,37
202610011201,三連単,3→10→14,211020,341
202610011202,単勝,15,160,1
202610011202,複勝,15,110,1
202610011202,複勝,4,180,3
202610011202,複勝,5,760,8
202610011202,枠連,2-8,440,2
202610011202,馬連,4-15,480,2
202610011202,ワイド,4-15,250,2
202610011202,ワイド,5-15,1280,12
202610011202,ワイド,4-5,3880,29
202610011202,馬単,15→4,710,2
202610011202,三連複,4-5-15,7460,22
202610011202,三連単,15→4→5,11910,33
202610011203,単勝,3,190,1
202610011203,複勝,3,120,1
202610011203,複勝,5,150,3
202610011203,複勝,7,190,4
202610011203,枠連,3-4,640,2
202610011203,馬連,3-5,610,2
202610011203,ワイド,3-5,250,2
202610011203,ワイド,3-7,380,3
202610011203,ワイド,5-7,540,6
202610011203,馬単,3→5,950,3
